New_Customer_ID,Email,Cluster_S1,Cluster_S2
51315,Regina15@gmail.com,Cluster 4,Cluster 1
54872,Sharon95@gmail.com,Cluster 3,Cluster 1
16734,Brian61@gmail.com,Cluster 3,Cluster 1
16199,Brandy46@gmail.com,Cluster 3,Cluster 1
48522,Nicholas93@gmail.com,Cluster 4,Cluster 1
22453,Cynthia36@gmail.com,Cluster 3,Cluster 1
53767,Sandra46@gmail.com,Cluster 3,Cluster 1
24421,Denise43@gmail.com,Cluster 4,Cluster 1
10441,Adrienne25@gmail.com,Cluster 3,Cluster 1
13766,April47@gmail.com,Cluster 3,Cluster 1
46225,Melissa15@gmail.com,Cluster 3,Cluster 1
10553,Alan24@gmail.com,Cluster 3,Cluster 1
22120,Craig61@gmail.com,Cluster 4,Cluster 1
22462,Cynthia44@gmail.com,Cluster 4,Cluster 1
58233,Teresa84@gmail.com,Cluster 3,Cluster 1
41027,Kyle5@gmail.com,Cluster 3,Cluster 1
52146,Robert11@gmail.com,Cluster 3,Cluster 1
24184,Debbie9@gmail.com,Cluster 3,Cluster 1
51792,Richard2@gmail.com,Cluster 3,Cluster 1
18592,Caroline26@gmail.com,Cluster 3,Cluster 1
29561,Gilbert40@gmail.com,Cluster 3,Cluster 1
39343,Kelsey4@gmail.com,Cluster 3,Cluster 1
27636,Erika53@gmail.com,Cluster 3,Cluster 1
24187,Deborah11@gmail.com,Cluster 3,Cluster 1
30558,Hannah52@gmail.com,Cluster 3,Cluster 1
52094,Rita2@gmail.com,Cluster 3,Cluster 1
15083,Bethany63@gmail.com,Cluster 4,Cluster 1
37864,Kara92@gmail.com,Cluster 3,Cluster 1
57347,Sydney79@gmail.com,Cluster 3,Cluster 1
54711,Shannon86@gmail.com,Cluster 4,Cluster 1
61248,Virginia72@gmail.com,Cluster 3,Cluster 1
43602,Madeline95@gmail.com,Cluster 3,Cluster 1
54042,Sarah72@gmail.com,Cluster 4,Cluster 1
39792,Kevin94@gmail.com,Cluster 4,Cluster 1
32289,Jacqueline82@gmail.com,Cluster 4,Cluster 1
52390,Robin28@gmail.com,Cluster 3,Cluster 1
59528,Tonya60@gmail.com,Cluster 4,Cluster 1
34923,Jill91@gmail.com,Cluster 3,Cluster 1
51011,Ray48@gmail.com,Cluster 4,Cluster 1
51389,Regina84@gmail.com,Cluster 3,Cluster 1
47784,Monique60@gmail.com,Cluster 4,Cluster 1
56686,Stephen18@gmail.com,Cluster 3,Cluster 1
42904,Lori58@gmail.com,Cluster 3,Cluster 1
49489,Patricia70@gmail.com,Cluster 3,Cluster 1
46806,Micheal8@gmail.com,Cluster 3,Cluster 1
20610,Christopher88@gmail.com,Cluster 3,Cluster 1
15416,Billy54@gmail.com,Cluster 4,Cluster 1
11914,Allison79@gmail.com,Cluster 3,Cluster 1
32821,Janet87@gmail.com,Cluster 3,Cluster 1
50119,Peter57@gmail.com,Cluster 3,Cluster 1
51055,Raymond25@gmail.com,Cluster 3,Cluster 1
54053,Sarah82@gmail.com,Cluster 3,Cluster 1
56057,Sonya71@gmail.com,Cluster 3,Cluster 1
26338,Earl14@gmail.com,Cluster 3,Cluster 1
21550,Colton100@gmail.com,Cluster 4,Cluster 1
52808,Ronnie23@gmail.com,Cluster 3,Cluster 1
11863,Allison32@gmail.com,Cluster 4,Cluster 1
32638,Jamie74@gmail.com,Cluster 4,Cluster 1
49379,Pamela9@gmail.com,Cluster 4,Cluster 1
42278,Levi62@gmail.com,Cluster 3,Cluster 1
61271,Virginia96@gmail.com,Cluster 3,Cluster 1
60136,Tristan57@gmail.com,Cluster 3,Cluster 1
10176,Abigail80@gmail.com,Cluster 3,Cluster 1
56342,Stacie62@gmail.com,Cluster 3,Cluster 1
20425,Christine10@gmail.com,Cluster 4,Cluster 1
39060,Keith60@gmail.com,Cluster 3,Cluster 1
36365,Jonathon88@gmail.com,Cluster 4,Cluster 1
61461,Warren30@gmail.com,Cluster 3,Cluster 1
52805,Ronnie20@gmail.com,Cluster 4,Cluster 1
50838,Randall98@gmail.com,Cluster 4,Cluster 1
17713,Caleb17@gmail.com,Cluster 3,Cluster 1
10385,Adriana17@gmail.com,Cluster 4,Cluster 1
61347,Walter79@gmail.com,Cluster 3,Cluster 1
21878,Cory16@gmail.com,Cluster 3,Cluster 1
32305,Jacqueline97@gmail.com,Cluster 3,Cluster 1
11536,Alicia3@gmail.com,Cluster 3,Cluster 1
60947,Victor57@gmail.com,Cluster 3,Cluster 1
27376,Eric83@gmail.com,Cluster 3,Cluster 1
47183,Mike42@gmail.com,Cluster 3,Cluster 1
47379,Misty30@gmail.com,Cluster 4,Cluster 1
43485,Mackenzie23@gmail.com,Cluster 3,Cluster 1
41292,Larry46@gmail.com,Cluster 3,Cluster 1
52922,Rose77@gmail.com,Cluster 4,Cluster 1
61741,Wesley69@gmail.com,Cluster 3,Cluster 1
14848,Benjamin53@gmail.com,Cluster 3,Cluster 1
13972,Arthur51@gmail.com,Cluster 3,Cluster 1
25673,Donna29@gmail.com,Cluster 3,Cluster 1
27541,Erik54@gmail.com,Cluster 4,Cluster 1
36015,Johnathan71@gmail.com,Cluster 4,Cluster 1
46162,Melinda47@gmail.com,Cluster 3,Cluster 1
20737,Cindy25@gmail.com,Cluster 3,Cluster 1
23860,Dawn51@gmail.com,Cluster 3,Cluster 1
60463,Valerie54@gmail.com,Cluster 3,Cluster 1
38108,Karl42@gmail.com,Cluster 4,Cluster 1
48063,Natalie55@gmail.com,Cluster 3,Cluster 1
33788,Jeffrey27@gmail.com,Cluster 3,Cluster 1
14162,Ashley7@gmail.com,Cluster 3,Cluster 1
41093,Kylie38@gmail.com,Cluster 3,Cluster 1
28775,Gabriel16@gmail.com,Cluster 3,Cluster 1
20509,Christine87@gmail.com,Cluster 3,Cluster 1
38436,Kathleen7@gmail.com,Cluster 3,Cluster 1
59057,Tina84@gmail.com,Cluster 4,Cluster 1
32270,Jacqueline65@gmail.com,Cluster 4,Cluster 1
55399,Shelley77@gmail.com,Cluster 3,Cluster 1
50594,Rachel22@gmail.com,Cluster 3,Cluster 1
31399,Howard38@gmail.com,Cluster 3,Cluster 1
11478,Alice58@gmail.com,Cluster 3,Cluster 1
14827,Benjamin34@gmail.com,Cluster 3,Cluster 1
41487,Laura36@gmail.com,Cluster 3,Cluster 1
26809,Eileen55@gmail.com,Cluster 3,Cluster 1
49963,Penny17@gmail.com,Cluster 3,Cluster 1
40194,Krista71@gmail.com,Cluster 3,Cluster 1
42403,Lindsay16@gmail.com,Cluster 4,Cluster 1
53281,Ruth95@gmail.com,Cluster 3,Cluster 1
22601,Dakota70@gmail.com,Cluster 4,Cluster 1
49351,Pamela74@gmail.com,Cluster 3,Cluster 1
55153,Sheila49@gmail.com,Cluster 3,Cluster 1
41896,Leah55@gmail.com,Cluster 4,Cluster 1
38719,Katie66@gmail.com,Cluster 3,Cluster 1
20422,Christina99@gmail.com,Cluster 4,Cluster 1
43102,Lucas28@gmail.com,Cluster 3,Cluster 1
50642,Rachel66@gmail.com,Cluster 4,Cluster 1
41591,Lauren3@gmail.com,Cluster 3,Cluster 1
14120,Ashley41@gmail.com,Cluster 3,Cluster 1
41472,Laura22@gmail.com,Cluster 4,Cluster 1
34202,Jeremiah7@gmail.com,Cluster 3,Cluster 1
57015,Sue53@gmail.com,Cluster 3,Cluster 1
44913,Mark51@gmail.com,Cluster 3,Cluster 1
33426,Jean46@gmail.com,Cluster 4,Cluster 1
37686,Kaitlin92@gmail.com,Cluster 4,Cluster 1
24294,Debra18@gmail.com,Cluster 3,Cluster 1
16399,Brenda75@gmail.com,Cluster 3,Cluster 1
57668,Tammy14@gmail.com,Cluster 3,Cluster 1
19212,Catherine73@gmail.com,Cluster 4,Cluster 1
50356,Phillip96@gmail.com,Cluster 4,Cluster 1
16138,Brandon79@gmail.com,Cluster 4,Cluster 1
55147,Sheila43@gmail.com,Cluster 4,Cluster 1
11161,Alexandra33@gmail.com,Cluster 3,Cluster 1
55921,Sierra33@gmail.com,Cluster 4,Cluster 1
61055,Victoria65@gmail.com,Cluster 3,Cluster 1
11052,Alexander25@gmail.com,Cluster 3,Cluster 1
16114,Brandon57@gmail.com,Cluster 3,Cluster 1
24697,Derrick26@gmail.com,Cluster 4,Cluster 1
44339,Maria24@gmail.com,Cluster 3,Cluster 1
50136,Peter72@gmail.com,Cluster 4,Cluster 1
13786,April65@gmail.com,Cluster 3,Cluster 1
11748,Allen14@gmail.com,Cluster 3,Cluster 1
17060,Brittany40@gmail.com,Cluster 4,Cluster 1
16624,Brett52@gmail.com,Cluster 4,Cluster 1
20624,Christy100@gmail.com,Cluster 3,Cluster 1
22619,Dakota94@gmail.com,Cluster 3,Cluster 1
25608,Donald60@gmail.com,Cluster 3,Cluster 1
54140,Savannah95@gmail.com,Cluster 3,Cluster 1
42537,Lindsey52@gmail.com,Cluster 3,Cluster 1
35213,Joan22@gmail.com,Cluster 3,Cluster 1
53539,Samantha20@gmail.com,Cluster 4,Cluster 1
32197,Jacob8@gmail.com,Cluster 4,Cluster 1
10455,Adrienne51@gmail.com,Cluster 3,Cluster 1
40011,Kimberly6@gmail.com,Cluster 4,Cluster 1
57585,Tami42@gmail.com,Cluster 3,Cluster 1
52452,Robin84@gmail.com,Cluster 3,Cluster 1
47718,Monica89@gmail.com,Cluster 4,Cluster 1
61622,Wendy48@gmail.com,Cluster 3,Cluster 1
30860,Heather39@gmail.com,Cluster 3,Cluster 1
38862,Kayla22@gmail.com,Cluster 3,Cluster 1
61521,Wayne40@gmail.com,Cluster 3,Cluster 1
11155,Alexandra28@gmail.com,Cluster 4,Cluster 1
24873,Destiny32@gmail.com,Cluster 4,Cluster 1
42914,Lori67@gmail.com,Cluster 4,Cluster 1
43355,Lydia19@gmail.com,Cluster 4,Cluster 1
18570,Carol95@gmail.com,Cluster 3,Cluster 1
12409,Ana57@gmail.com,Cluster 3,Cluster 1
49305,Pamela32@gmail.com,Cluster 3,Cluster 1
48048,Natalie41@gmail.com,Cluster 4,Cluster 1
27317,Eric2@gmail.com,Cluster 4,Cluster 1
36086,Johnny58@gmail.com,Cluster 3,Cluster 1
22740,Dalton59@gmail.com,Cluster 3,Cluster 1
22511,Cynthia89@gmail.com,Cluster 3,Cluster 1
38560,Kathy10@gmail.com,Cluster 4,Cluster 1
31301,Holly33@gmail.com,Cluster 4,Cluster 1
35764,Joel10@gmail.com,Cluster 4,Cluster 1
51125,Raymond89@gmail.com,Cluster 4,Cluster 1
53568,Samantha47@gmail.com,Cluster 3,Cluster 1
48910,Norman69@gmail.com,Cluster 3,Cluster 1
49849,Paula91@gmail.com,Cluster 3,Cluster 1
22645,Dale32@gmail.com,Cluster 4,Cluster 1
59272,Tommy74@gmail.com,Cluster 4,Cluster 1
51009,Ray42@gmail.com,Cluster 3,Cluster 1
34512,Jerry75@gmail.com,Cluster 3,Cluster 1
29827,Glenn88@gmail.com,Cluster 4,Cluster 1
61680,Wesley10@gmail.com,Cluster 3,Cluster 1
21444,Colleen42@gmail.com,Cluster 3,Cluster 1
38807,Katrina58@gmail.com,Cluster 4,Cluster 1
17126,Brittney100@gmail.com,Cluster 3,Cluster 1
27936,Eugene12@gmail.com,Cluster 4,Cluster 1
53167,Russell64@gmail.com,Cluster 4,Cluster 1
38364,Kathleen14@gmail.com,Cluster 4,Cluster 1
24578,Dennis95@gmail.com,Cluster 4,Cluster 1
61149,Vincent63@gmail.com,Cluster 3,Cluster 1
61989,Willie33@gmail.com,Cluster 3,Cluster 1
30632,Harold32@gmail.com,Cluster 4,Cluster 1
57096,Susan17@gmail.com,Cluster 4,Cluster 1
39875,Kim37@gmail.com,Cluster 4,Cluster 1
36825,Joshua76@gmail.com,Cluster 3,Cluster 1
15005,Beth75@gmail.com,Cluster 1,Cluster 2
19061,Cassidy43@gmail.com,Cluster 1,Cluster 2
17296,Brooke82@gmail.com,Cluster 1,Cluster 2
28130,Evelyn57@gmail.com,Cluster 1,Cluster 2
62171,Yesenia96@gmail.com,Cluster 1,Cluster 2
55226,Shelby26@gmail.com,Cluster 2,Cluster 3
28667,Fred36@gmail.com,Cluster 1,Cluster 2
23432,Darrell30@gmail.com,Cluster 1,Cluster 2
51726,Ricardo54@gmail.com,Cluster 1,Cluster 2
34926,Jill94@gmail.com,Cluster 1,Cluster 2
29673,Gina92@gmail.com,Cluster 1,Cluster 2
59115,Todd46@gmail.com,Cluster 1,Cluster 2
15755,Bonnie96@gmail.com,Cluster 1,Cluster 2
30545,Hannah40@gmail.com,Cluster 1,Cluster 2
18161,Carl93@gmail.com,Cluster 2,Cluster 3
23859,Dawn50@gmail.com,Cluster 1,Cluster 2
60880,Vickie83@gmail.com,Cluster 1,Cluster 2
55737,Sherry79@gmail.com,Cluster 1,Cluster 2
49376,Pamela97@gmail.com,Cluster 1,Cluster 2
61239,Virginia62@gmail.com,Cluster 2,Cluster 3
14951,Beth26@gmail.com,Cluster 1,Cluster 2
22130,Craig70@gmail.com,Cluster 1,Cluster 2
47692,Monica65@gmail.com,Cluster 2,Cluster 3
15556,Bob34@gmail.com,Cluster 1,Cluster 2
47213,Mike74@gmail.com,Cluster 1,Cluster 2
56488,Stanley50@gmail.com,Cluster 1,Cluster 2
10288,Adam93@gmail.com,Cluster 1,Cluster 2
49759,Paul98@gmail.com,Cluster 1,Cluster 2
44630,Marilyn73@gmail.com,Cluster 1,Cluster 2
20819,Cindy9@gmail.com,Cluster 1,Cluster 2
37269,Julia19@gmail.com,Cluster 1,Cluster 2
32694,Jane40@gmail.com,Cluster 1,Cluster 2
16352,Brenda32@gmail.com,Cluster 1,Cluster 2
23158,Danielle96@gmail.com,Cluster 1,Cluster 2
60289,Tyler42@gmail.com,Cluster 2,Cluster 3
34461,Jerry28@gmail.com,Cluster 1,Cluster 2
28579,Frank55@gmail.com,Cluster 1,Cluster 2
26987,Elizabeth45@gmail.com,Cluster 2,Cluster 3
57754,Tammy92@gmail.com,Cluster 1,Cluster 2
32869,Janice43@gmail.com,Cluster 1,Cluster 2
43973,Marc22@gmail.com,Cluster 1,Cluster 2
58604,Theresa90@gmail.com,Cluster 1,Cluster 3
45469,Matthew57@gmail.com,Cluster 1,Cluster 2
56281,Stacey64@gmail.com,Cluster 1,Cluster 2
54457,Seth29@gmail.com,Cluster 1,Cluster 2
42513,Lindsey2@gmail.com,Cluster 1,Cluster 2
16754,Brian7@gmail.com,Cluster 1,Cluster 2
58713,Thomas99@gmail.com,Cluster 1,Cluster 2
15095,Bethany75@gmail.com,Cluster 1,Cluster 2
33657,Jeff85@gmail.com,Cluster 1,Cluster 2
59232,Tommy16@gmail.com,Cluster 2,Cluster 3
21639,Connie39@gmail.com,Cluster 1,Cluster 2
50534,Rachael54@gmail.com,Cluster 2,Cluster 3
11281,Alexandria79@gmail.com,Cluster 2,Cluster 3
32323,Jade46@gmail.com,Cluster 2,Cluster 3
28999,Gabrielle66@gmail.com,Cluster 1,Cluster 2
42480,Lindsay90@gmail.com,Cluster 1,Cluster 2
44520,Marie31@gmail.com,Cluster 2,Cluster 3
54595,Shane71@gmail.com,Cluster 1,Cluster 2
13252,Anna15@gmail.com,Cluster 1,Cluster 2
41538,Laura82@gmail.com,Cluster 1,Cluster 2
46817,Michele11@gmail.com,Cluster 4,Cluster 2
33076,Jasmine25@gmail.com,Cluster 1,Cluster 2
21194,Cody1@gmail.com,Cluster 1,Cluster 2
10624,Alan8@gmail.com,Cluster 1,Cluster 2
27082,Ellen67@gmail.com,Cluster 1,Cluster 2
17069,Brittany49@gmail.com,Cluster 2,Cluster 3
45466,Matthew54@gmail.com,Cluster 1,Cluster 3
36508,Jorge57@gmail.com,Cluster 1,Cluster 2
22145,Craig84@gmail.com,Cluster 2,Cluster 3
60511,Valerie99@gmail.com,Cluster 2,Cluster 3
21368,Colin38@gmail.com,Cluster 1,Cluster 2
49735,Paul76@gmail.com,Cluster 1,Cluster 2
59281,Tommy84@gmail.com,Cluster 1,Cluster 2
53833,Sandy25@gmail.com,Cluster 1,Cluster 2
39070,Keith6@gmail.com,Cluster 1,Cluster 2
39136,Kelli52@gmail.com,Cluster 1,Cluster 2
60253,Tyler100@gmail.com,Cluster 1,Cluster 2
25664,Donna20@gmail.com,Cluster 1,Cluster 2
33885,Jenna24@gmail.com,Cluster 1,Cluster 2
21940,Cory78@gmail.com,Cluster 1,Cluster 2
39038,Keith3@gmail.com,Cluster 1,Cluster 2
52996,Roy44@gmail.com,Cluster 1,Cluster 2
54707,Shannon82@gmail.com,Cluster 1,Cluster 2
47010,Michelle96@gmail.com,Cluster 1,Cluster 2
59775,Tracy19@gmail.com,Cluster 1,Cluster 2
36499,Jorge47@gmail.com,Cluster 1,Cluster 2
32164,Jacob5@gmail.com,Cluster 1,Cluster 2
27987,Eugene87@gmail.com,Cluster 3,Cluster 2
34165,Jeremiah39@gmail.com,Cluster 1,Cluster 2
51052,Raymond22@gmail.com,Cluster 1,Cluster 2
38307,Katherine53@gmail.com,Cluster 1,Cluster 2
55465,Shelly58@gmail.com,Cluster 1,Cluster 2
39782,Kevin85@gmail.com,Cluster 1,Cluster 2
19730,Chelsea10@gmail.com,Cluster 1,Cluster 2
56706,Stephen36@gmail.com,Cluster 1,Cluster 2
51721,Ricardo49@gmail.com,Cluster 1,Cluster 2
27207,Emily99@gmail.com,Cluster 1,Cluster 2
49970,Penny24@gmail.com,Cluster 1,Cluster 2
47621,Molly90@gmail.com,Cluster 1,Cluster 2
59016,Tina47@gmail.com,Cluster 4,Cluster 1
39069,Keith69@gmail.com,Cluster 3,Cluster 1
16388,Brenda65@gmail.com,Cluster 3,Cluster 1
20263,Christian84@gmail.com,Cluster 3,Cluster 1
57829,Tanya1@gmail.com,Cluster 3,Cluster 1
55204,Sheila96@gmail.com,Cluster 4,Cluster 1
10903,Alex26@gmail.com,Cluster 4,Cluster 1
52245,Roberta13@gmail.com,Cluster 4,Cluster 1
27148,Emily45@gmail.com,Cluster 3,Cluster 1
25688,Donna42@gmail.com,Cluster 4,Cluster 1
48937,Olivia19@gmail.com,Cluster 3,Cluster 1
62339,Yvonne50@gmail.com,Cluster 3,Cluster 1
47038,Miguel33@gmail.com,Cluster 3,Cluster 1
32742,Janet11@gmail.com,Cluster 3,Cluster 1
33771,Jeffrey11@gmail.com,Cluster 3,Cluster 1
16910,Brianna64@gmail.com,Cluster 3,Cluster 1
56306,Stacey87@gmail.com,Cluster 3,Cluster 1
39241,Kelly46@gmail.com,Cluster 3,Cluster 1
49037,Omar39@gmail.com,Cluster 3,Cluster 1
16822,Briana66@gmail.com,Cluster 4,Cluster 1
54034,Sarah65@gmail.com,Cluster 3,Cluster 1
28531,Frank11@gmail.com,Cluster 4,Cluster 1
27363,Eric71@gmail.com,Cluster 3,Cluster 1
12487,Andre53@gmail.com,Cluster 3,Cluster 1
20855,Claire5@gmail.com,Cluster 3,Cluster 1
30562,Hannah56@gmail.com,Cluster 3,Cluster 1
43528,Mackenzie86@gmail.com,Cluster 3,Cluster 1
40280,Kristen63@gmail.com,Cluster 4,Cluster 1
48364,Nathaniel6@gmail.com,Cluster 4,Cluster 1
52080,Rita11@gmail.com,Cluster 3,Cluster 1
18548,Carol75@gmail.com,Cluster 4,Cluster 1
20715,Christy96@gmail.com,Cluster 4,Cluster 1
14778,Belinda61@gmail.com,Cluster 3,Cluster 1
20355,Christina38@gmail.com,Cluster 3,Cluster 1
32188,Jacob81@gmail.com,Cluster 3,Cluster 1
41565,Lauren16@gmail.com,Cluster 4,Cluster 1
27420,Erica32@gmail.com,Cluster 4,Cluster 1
37720,Kaitlyn35@gmail.com,Cluster 3,Cluster 1
47975,Nancy66@gmail.com,Cluster 3,Cluster 1
22102,Craig45@gmail.com,Cluster 3,Cluster 1
34305,Jeremy84@gmail.com,Cluster 3,Cluster 1
54811,Sharon3@gmail.com,Cluster 3,Cluster 1
21765,Connor88@gmail.com,Cluster 4,Cluster 1
37083,Juan80@gmail.com,Cluster 4,Cluster 1
27479,Erica86@gmail.com,Cluster 3,Cluster 1
11821,Allen85@gmail.com,Cluster 3,Cluster 1
34543,Jesse12@gmail.com,Cluster 3,Cluster 1
13154,Ann17@gmail.com,Cluster 4,Cluster 1
49078,Omar99@gmail.com,Cluster 4,Cluster 1
14222,Audrey51@gmail.com,Cluster 4,Cluster 1
21263,Cody83@gmail.com,Cluster 3,Cluster 1
41025,Kyle58@gmail.com,Cluster 4,Cluster 1
24300,Debra23@gmail.com,Cluster 3,Cluster 1
58086,Taylor41@gmail.com,Cluster 3,Cluster 1
57963,Tara55@gmail.com,Cluster 3,Cluster 1
39324,Kelsey32@gmail.com,Cluster 3,Cluster 1
12329,Amy59@gmail.com,Cluster 3,Cluster 1
45876,Megan4@gmail.com,Cluster 3,Cluster 1
11907,Allison72@gmail.com,Cluster 3,Cluster 1
11978,Alyssa10@gmail.com,Cluster 3,Cluster 1
37815,Kara46@gmail.com,Cluster 3,Cluster 1
10570,Alan3@gmail.com,Cluster 1,Cluster 2
59920,Travis5@gmail.com,Cluster 1,Cluster 2
49931,Peggy68@gmail.com,Cluster 1,Cluster 2
29362,George100@gmail.com,Cluster 1,Cluster 2
54234,Scott90@gmail.com,Cluster 1,Cluster 2
10217,Adam29@gmail.com,Cluster 1,Cluster 2
60697,Veronica55@gmail.com,Cluster 1,Cluster 2
61511,Wayne31@gmail.com,Cluster 1,Cluster 2
18212,Carla56@gmail.com,Cluster 1,Cluster 2
45011,Martha58@gmail.com,Cluster 1,Cluster 2
21411,Colleen10@gmail.com,Cluster 1,Cluster 2
37053,Juan53@gmail.com,Cluster 1,Cluster 2
33967,Jennifer13@gmail.com,Cluster 3,Cluster 1
43324,Luke75@gmail.com,Cluster 3,Cluster 1
19836,Chelsey41@gmail.com,Cluster 3,Cluster 1
18111,Carl46@gmail.com,Cluster 1,Cluster 2
49985,Penny39@gmail.com,Cluster 1,Cluster 2
59556,Tonya87@gmail.com,Cluster 1,Cluster 2
15197,Beverly20@gmail.com,Cluster 1,Cluster 2
39141,Kelli59@gmail.com,Cluster 1,Cluster 2
60907,Victor20@gmail.com,Cluster 3,Cluster 1
27740,Erin59@gmail.com,Cluster 1,Cluster 2
28607,Frank81@gmail.com,Cluster 1,Cluster 2
28053,Evan66@gmail.com,Cluster 3,Cluster 1
21820,Corey53@gmail.com,Cluster 3,Cluster 1
24149,Debbie68@gmail.com,Cluster 1,Cluster 2
57234,Suzanne53@gmail.com,Cluster 1,Cluster 2
30588,Hannah7@gmail.com,Cluster 1,Cluster 2
62169,Yesenia8@gmail.com,Cluster 1,Cluster 2
44790,Marissa24@gmail.com,Cluster 1,Cluster 2
16739,Brian66@gmail.com,Cluster 1,Cluster 2
42209,Leslie57@gmail.com,Cluster 3,Cluster 1
29642,Gina64@gmail.com,Cluster 1,Cluster 2
35856,Joel96@gmail.com,Cluster 3,Cluster 2
34577,Jesse43@gmail.com,Cluster 1,Cluster 2
25634,Donald84@gmail.com,Cluster 1,Cluster 2
46060,Melanie44@gmail.com,Cluster 1,Cluster 2
46961,Michelle51@gmail.com,Cluster 1,Cluster 2
27133,Emily31@gmail.com,Cluster 1,Cluster 2
58890,Timothy23@gmail.com,Cluster 1,Cluster 2
53951,Sara80@gmail.com,Cluster 3,Cluster 1
17068,Brittany48@gmail.com,Cluster 3,Cluster 1
23174,Danny20@gmail.com,Cluster 1,Cluster 2
49449,Patricia34@gmail.com,Cluster 1,Cluster 2
41653,Lauren96@gmail.com,Cluster 1,Cluster 2
18563,Carol89@gmail.com,Cluster 1,Cluster 2
38091,Karina90@gmail.com,Cluster 1,Cluster 2
44730,Mario94@gmail.com,Cluster 1,Cluster 2
27506,Erik20@gmail.com,Cluster 3,Cluster 1
25945,Douglas83@gmail.com,Cluster 1,Cluster 2
44102,Marco30@gmail.com,Cluster 1,Cluster 2
57965,Tara57@gmail.com,Cluster 1,Cluster 2
22934,Dana73@gmail.com,Cluster 1,Cluster 2
18616,Caroline51@gmail.com,Cluster 1,Cluster 2
19169,Catherine34@gmail.com,Cluster 1,Cluster 2
41396,Latoya14@gmail.com,Cluster 1,Cluster 2
39024,Keith27@gmail.com,Cluster 1,Cluster 2
48499,Nicholas72@gmail.com,Cluster 1,Cluster 2
33312,Javier91@gmail.com,Cluster 1,Cluster 2
53471,Sabrina91@gmail.com,Cluster 3,Cluster 1
19782,Chelsea59@gmail.com,Cluster 3,Cluster 2
48205,Nathan11@gmail.com,Cluster 1,Cluster 2
37390,Julian51@gmail.com,Cluster 1,Cluster 2
53892,Sara27@gmail.com,Cluster 1,Cluster 2
52750,Ronald58@gmail.com,Cluster 1,Cluster 2
32160,Jacob56@gmail.com,Cluster 1,Cluster 2
40486,Kristin5@gmail.com,Cluster 1,Cluster 2
21915,Cory54@gmail.com,Cluster 1,Cluster 2
19205,Catherine67@gmail.com,Cluster 1,Cluster 2
53406,Sabrina29@gmail.com,Cluster 1,Cluster 2
33763,Jeffery95@gmail.com,Cluster 1,Cluster 2
52475,Robyn24@gmail.com,Cluster 1,Cluster 2
27187,Emily80@gmail.com,Cluster 1,Cluster 2
17787,Caleb94@gmail.com,Cluster 3,Cluster 1
27947,Eugene24@gmail.com,Cluster 1,Cluster 2
51151,Rebecca21@gmail.com,Cluster 1,Cluster 2
24829,Desiree75@gmail.com,Cluster 1,Cluster 2
27117,Emily17@gmail.com,Cluster 1,Cluster 2
42182,Leslie32@gmail.com,Cluster 4,Cluster 2
32885,Janice5@gmail.com,Cluster 1,Cluster 2
24099,Debbie20@gmail.com,Cluster 3,Cluster 1
59872,Travis16@gmail.com,Cluster 3,Cluster 1
17455,Bryan50@gmail.com,Cluster 1,Cluster 2
34125,Jenny86@gmail.com,Cluster 3,Cluster 1
52821,Ronnie39@gmail.com,Cluster 1,Cluster 2
37850,Kara79@gmail.com,Cluster 1,Cluster 2
21424,Colleen24@gmail.com,Cluster 3,Cluster 2
26415,Eddie10@gmail.com,Cluster 1,Cluster 2
23881,Dawn70@gmail.com,Cluster 3,Cluster 1
35789,Joel34@gmail.com,Cluster 1,Cluster 2
11255,Alexandria41@gmail.com,Cluster 1,Cluster 2
47347,Miranda8@gmail.com,Cluster 1,Cluster 2
54573,Shane4@gmail.com,Cluster 1,Cluster 2
44868,Mark10@gmail.com,Cluster 1,Cluster 2
52335,Roberto55@gmail.com,Cluster 1,Cluster 2
26457,Eddie62@gmail.com,Cluster 1,Cluster 2
22290,Crystal66@gmail.com,Cluster 3,Cluster 1
22034,Courtney74@gmail.com,Cluster 1,Cluster 2
41848,Leah10@gmail.com,Cluster 1,Cluster 2
20945,Claudia36@gmail.com,Cluster 1,Cluster 2
41672,Laurie22@gmail.com,Cluster 3,Cluster 1
21187,Cody13@gmail.com,Cluster 3,Cluster 1
48289,Nathan88@gmail.com,Cluster 3,Cluster 1
30930,Hector13@gmail.com,Cluster 3,Cluster 1
12940,Angela84@gmail.com,Cluster 4,Cluster 1
53474,Sabrina94@gmail.com,Cluster 4,Cluster 1
34271,Jeremy53@gmail.com,Cluster 3,Cluster 1
13181,Ann41@gmail.com,Cluster 3,Cluster 1
54848,Sharon73@gmail.com,Cluster 4,Cluster 1
13324,Anna80@gmail.com,Cluster 3,Cluster 1
12668,Andres79@gmail.com,Cluster 3,Cluster 1
47498,Mitchell59@gmail.com,Cluster 4,Cluster 1
17472,Bryan66@gmail.com,Cluster 3,Cluster 1
26996,Elizabeth53@gmail.com,Cluster 3,Cluster 1
18822,Carrie67@gmail.com,Cluster 3,Cluster 1
62395,Zachary25@gmail.com,Cluster 3,Cluster 1
41231,Lance75@gmail.com,Cluster 3,Cluster 1
42427,Lindsay40@gmail.com,Cluster 3,Cluster 1
44993,Martha39@gmail.com,Cluster 3,Cluster 1
46908,Michele94@gmail.com,Cluster 3,Cluster 1
45169,Marvin41@gmail.com,Cluster 3,Cluster 1
